id,x,y,elevation
8463,585571.569,2332095.213,12.26
8464,585580.225,2332051.715,12.3
8465,585517.79,2332043.0889999997,11.83
8466,585517.923,2332021.143,11.4
8467,585558.309,2332008.077,11.09
8468,585583.18,2332028.046,10.64
8469,585521.616,2331828.489,11.58
8470,585592.199,2331822.7520000003,10.94
8471,585515.366,2331904.166,11.29
8472,585587.91,2331910.141,11.17
8473,585570.784,2331964.656,10.88
8474,585524.746,2331955.8109999998,11.06
8475,585535.089,2331990.202,11.2
8476,585508.622,2331977.094,11.63
8477,585545.681,2331916.472,11.23
8478,585564.149,2331818.477,11.33
8479,585519.454,2331863.592,11.44
8480,585588.898,2331856.566,11.2
8481,585697.54,2331979.251,11.23
8482,585632.579,2331928.8389999997,10.97
8483,585645.866,2331967.227,10.56
8484,585620.666,2331984.6670000004,10.6
8485,585621.775,2331943.096,11.02
8486,585745.8859999999,2331971.2010000004,10.73
8487,585774.398,2331941.624,10.96
8488,585721.877,2331914.2520000003,10.82
8489,585758.814,2331897.98,10.62
8490,585779.186,2331871.624,10.4
8491,585770.898,2331836.232,10.55
8492,585715.966,2331810.338,10.53
8493,585669.132,2331848.435,10.89
8494,585640.243,2331828.4869999997,10.93
8495,585632.855,2331871.725,10.95
8496,585678.836,2331908.637,10.36
8497,585714.858,2331876.532,10.74
8498,585772.851,2331956.776,10.94
8499,585920.9720000001,2331812.554,11.03
8500,585884.524,2331862.659,11.26
8501,585836.837,2331924.933,11.41
8502,585805.726,2331966.018,11.38
8503,585852.637,2331979.7010000004,9.64
8504,585885.881,2331970.086,9.85
8505,585934.27,2331937.914,9.58
8506,585968.992,2331914.247,9.7
8507,585945.135,2331978.7029999997,10.23
8508,585904.35,2331890.58,9.75
8509,585953.8470000001,2331834.545,9.94
8510,585967.514,2331873.9390000002,9.29
8511,585890.683,2331811.073,10.54
8512,585837.914,2331823.005,10.46
8513,585841.555,2331859.517,10.56
8514,585818.284,2331892.0590000004,10.71
8515,585853.006,2331947.897,9.88
8516,585963.491,2331951.582,10.2
8517,586186.933,2331941.597,9.54
8518,586192.284,2331885.702,9.47
8519,586113.051,2331849.899,9.79
8520,586184.341,2331820.316,9.54
8521,586081.284,2331826.972,9.86
8522,586018.77,2331923.4220000003,10.14
8523,586088.302,2331967.125,9.16
8524,586029.479,2331989.279,9.68
8525,585999.825,2331950.6119999997,10.12
8526,586009.345,2331863.7630000003,9.6
8527,585997.435,2331813.2879999997,9.51
8528,586037.529,2331844.849,9.73
8529,586131.889,2331812.918,9.95
8530,586141.408,2331889.54,9.51
8531,586107.1410000001,2331888.727,9.63
8532,586072.663,2331923.6670000004,9.72
8533,586056.028,2331952.034,9.65
8534,586059.49,2331893.902,10.08
8535,586121.773,2331943.2520000003,9.04
8536,586163.287,2331982.654,8.93
8537,586269.221,2331920.571,9.04
8538,586219.434,2331888.724,8.96
8539,586270.8589999999,2331811.548,8.66
8540,586381.916,2331826.182,9.67
8541,586316.952,2331849.624,9.25
8542,586274.471,2331891.682,9.13
8543,586271.9180000001,2331838.8959999997,9.2
8544,586230.146,2331866.5360000003,8.51
8545,586207.961,2331967.12,9.14
8546,586350.726,2331921.42,9.04
8547,586295.438,2331957.3770000003,9.05
8548,586372.521,2331898.3600000003,9.0
8549,586374.697,2331917.444,8.66
8550,586390.949,2331976.59,7.62
8551,586283.231,2331973.6799999997,8.86
8552,586221.659,2331824.048,8.4
8553,586565.648,2331857.414,6.29
8554,586495.567,2331905.918,6.59
8555,586432.2220000001,2331961.132,6.99
8556,586444.302,2331986.0470000003,6.9
8557,586545.366,2331935.039,6.38
8558,586457.078,2331905.102,6.86
8559,586514.321,2331874.232,6.54
8560,586420.345,2331869.66,7.93
8561,586498.997,2331961.204,6.69
8562,586528.296,2331965.4790000003,6.47
8563,586578.091,2331790.4050000003,9.04
8564,586453.873,2331771.2539999997,9.91
8565,586396.844,2331666.9220000003,10.36
8566,586547.905,2331785.08,9.62
8567,586540.938,2331806.8260000004,9.4
8568,586578.306,2331774.166,9.38
8569,586571.403,2331738.658,9.53
8570,586536.468,2331673.7630000003,10.51
8571,586520.74,2331632.187,10.64
8572,586451.24,2331724.117,9.36
8573,586481.036,2331756.4129999997,9.98
8574,586469.9569999999,2331685.546,9.04
8575,586371.185,2331761.182,9.38
8576,586238.824,2331733.131,10.24
8577,586288.003,2331792.791,8.98
8578,586241.684,2331772.052,9.19
8579,586279.877,2331709.586,9.2
8580,586233.335,2331674.085,9.74
8581,586336.392,2331654.486,8.47
8582,586361.5109999999,2331734.363,10.12
8583,586255.867,2331666.69,9.79
8584,586243.308,2331619.313,9.13
8585,586291.328,2331611.59,9.69
8586,586316.632,2331641.074,9.18
8587,586361.031,2331643.688,7.79
8588,586211.171,2331649.432,9.43
8589,586207.97,2331753.9620000003,9.43
8590,586204.24,2331794.986,9.36
8591,586370.252,2331788.9699999997,9.96
8592,586033.662,2331659.5930000003,10.68
8593,586020.5700000001,2331614.517,11.49
8594,586094.857,2331667.844,9.69
8595,586147.237,2331692.745,9.67
8596,586054.06,2331630.295,10.88
8597,586142.362,2331636.8619999997,10.61
8598,586063.171,2331730.142,9.77
8599,586004.809,2331704.256,10.38
8600,586118.997,2331752.785,9.43
8601,586064.306,2331780.402,9.5
8602,586139.879,2331711.097,9.22
8603,586010.241,2331781.857,9.65
8604,586016.506,2331645.067,11.33
8605,586042.164,2331710.5190000003,10.14
8606,586107.376,2331762.211,9.57
8607,586092.8319999999,2331717.383,9.34
8608,585952.665,2331772.8619999997,10.87
8609,585880.758,2331773.566,10.26
8610,585822.15,2331782.441,10.21
8611,585831.2609999999,2331734.367,10.03
8612,585916.219,2331732.641,10.48
8613,585905.137,2331683.273,10.27
8614,585988.02,2331776.5949999997,10.33
8615,585884.0819999999,2331722.842,10.59
8616,585841.344,2331650.9129999997,11.42
8617,585935.841,2331619.1440000003,11.31
8618,585870.769,2331610.8140000002,10.08
8619,585943.184,2331714.3370000003,10.33
8620,585980.538,2331663.819,11.33
8621,585851.905,2331690.76,10.35
8622,585815.747,2331686.602,10.35
8623,585833.176,2331769.037,10.18
8624,585905.471,2331794.1289999997,10.53
8625,585826.089,2331605.616,10.84
8626,585760.709,2331665.153,10.88
8627,585650.425,2331768.126,10.93
8628,585701.995,2331720.96,10.87
8629,585680.044,2331780.984,10.33
8630,585778.315,2331788.605,10.16
8631,585736.817,2331758.958,10.36
8632,585769.799,2331704.943,10.78
8633,585660.852,2331716.125,10.68
8634,585613.94,2331765.6780000003,11.21
8635,585609.507,2331715.385,10.01
8636,585632.295,2331672.404,10.97
8637,585628.153,2331644.707,11.2
8638,585711.651,2331630.236,11.84
8639,585765.798,2331610.3219999997,11.14
8640,585674.46,2331630.9189999998,11.61
8641,585733.066,2331782.824,10.55
8642,585645.153,2331700.359,10.6
8643,585668.7930000001,2331672.624,11.06
8644,585759.661,2331732.531,10.6
8645,585582.481,2331756.816,11.49
8646,585532.245,2331776.785,11.44
8647,585569.182,2331777.772,11.68
8648,585521.163,2331705.2920000004,12.09
8649,585516.095,2331670.7630000003,12.6
8650,585548.056,2331677.25,11.93
8651,585557.362,2331622.702,12.43
8652,585565.799,2331657.034,12.08
8653,585584.1359999999,2331707.867,10.2
8654,585546.934,2331734.0,11.07
8655,585519.438,2331753.12,11.73
8656,585535.4450000001,2331647.194,12.56
8657,585582.599,2331594.897,12.51
8658,585515.197,2331438.09,11.48
8659,585675.427,2331484.26,12.55
8660,585697.53,2331558.778,11.19
8661,585785.215,2331501.0190000003,9.14
8662,585767.006,2331580.2139999997,11.27
8663,585736.087,2331581.265,11.16
8664,585683.324,2331586.158,11.43
8665,585757.142,2331450.727,10.86
8666,585639.792,2331401.4869999997,10.63
8667,585786.251,2331419.0640000002,10.46
8668,585730.755,2331533.0700000003,9.21
8669,585782.567,2331526.1950000003,8.79
8670,585640.702,2331506.01,12.5
8671,585892.295,2331544.649,10.86
8672,585976.24,2331525.477,10.89
8673,585857.6089999999,2331576.963,10.88
8674,585906.813,2331449.402,10.89
8675,585831.643,2331406.7709999997,10.78
8676,585985.461,2331459.188,10.95
8677,585814.95,2331475.594,10.61
8678,585887.063,2331490.565,10.36
8679,585851.992,2331442.584,10.01
8680,585858.291,2331528.8449999997,10.76
8681,585841.105,2331569.236,10.44
8682,585870.784,2331586.151,11.42
8683,585916.9,2331573.221,11.2
8684,585933.153,2331542.897,11.42
8685,585980.927,2331550.7860000003,11.27
8686,585982.4450000001,2331592.278,11.37
8687,585982.897,2331490.385,10.74
8688,585973.245,2331433.758,11.12
8689,585916.409,2331422.649,10.37
8690,586019.903,2331561.4469999997,10.86
8691,586125.851,2331582.774,9.85
8692,586170.915,2331562.804,9.71
8693,586181.997,2331515.4699999997,9.89
8694,586119.383,2331494.906,10.93
8695,586050.129,2331498.289,10.71
8696,586051.605,2331536.918,10.75
8697,586166.483,2331424.869,10.98
8698,586082.633,2331419.3219999997,10.94
8699,586136.563,2331463.3279999997,10.92
8700,586011.712,2331433.283,11.11
8701,586039.111,2331407.365,11.26
8702,586103.318,2331498.891,11.43
8703,586032.767,2331497.782,11.03
8704,586150.6,2331529.585,9.93
8705,586130.654,2331410.633,10.76
8706,586366.311,2331560.052,9.41
8707,586290.228,2331586.903,9.59
8708,586230.642,2331571.429,9.55
8709,586231.098,2331498.192,9.7
8710,586321.626,2331520.3389999997,9.33
8711,586285.057,2331549.5530000003,9.3
8712,586331.6,2331563.2350000003,9.54
8713,586372.232,2331521.0779999997,8.9
8714,586265.711,2331469.032,9.68
8715,586212.29,2331440.4620000003,9.96
8716,586235.931,2331408.659,9.74
8717,586347.497,2331417.2860000003,9.16
8718,586346.746,2331455.2539999997,9.38
8719,586285.256,2331419.495,9.78
8720,586296.509,2331498.567,9.31
8721,586219.29,2331480.227,9.76
8722,586310.177,2331457.5190000003,9.15
8723,586359.304,2331490.801,9.66
8724,586571.253,2331409.151,9.74
8725,586565.808,2331450.463,9.48
8726,586501.517,2331472.3109999998,8.92
8727,586438.785,2331427.624,9.29
8728,586489.697,2331416.102,8.55
8729,586471.949,2331510.404,8.86
8730,586551.753,2331501.156,9.38
8731,586402.125,2331480.804,9.35
8732,586509.017,2331444.281,9.51
8733,586416.006,2331567.812,8.42
8734,586489.287,2331562.79,8.25
8735,586438.845,2331550.493,8.52
8736,586427.028,2331490.017,9.32
8737,586532.402,2331537.8540000003,9.17
8738,586497.459,2331510.452,8.74
8739,586431.58,2331446.857,9.44
8740,586541.656,2331419.122,9.43
8741,586543.134,2331479.835,9.57
8742,586563.495,2331344.316,9.04
8743,586497.603,2331359.402,8.77
8744,586418.327,2331359.478,9.27
8745,586434.95,2331306.227,9.28
8746,586449.725,2331345.796,9.27
8747,586476.69,2331373.531,9.06
8748,586523.971,2331388.323,8.86
8749,586568.297,2331323.608,8.92
8750,586510.304,2331292.175,9.1
8751,586495.897,2331222.653,9.17
8752,586555.368,2331211.929,9.01
8753,586584.18,2331245.58,8.36
8754,586562.51,2331290.205,8.68
8755,586475.6680000001,2331275.738,9.19
8756,586441.474,2331225.816,9.09
8757,586416.274,2331275.924,9.75
8758,586486.591,2331339.287,9.11
8759,586464.294,2331285.5379999997,9.31
8760,586555.817,2331357.8449999997,8.99
8761,586250.255,2331233.7180000003,10.9
8762,586356.299,2331216.0209999997,10.67
8763,586288.595,2331290.622,10.94
8764,586346.785,2331318.2309999997,9.71
8765,586324.201,2331367.965,9.69
8766,586284.158,2331224.007,11.2
8767,586311.94,2331206.0609999998,10.98
8768,586267.779,2331255.8600000003,10.91
8769,586270.16,2331381.243,10.0
8770,586218.693,2331349.933,10.87
8771,586268.367,2331319.6040000003,9.68
8772,586362.692,2331278.471,9.89
8773,586386.517,2331373.324,9.37
8774,586214.2,2331279.026,11.58
8775,586087.198,2331358.774,11.31
8776,586062.732,2331385.8049999997,11.19
8777,586182.268,2331276.459,11.86
8778,586146.971,2331354.96,10.86
8779,586056.579,2331315.376,10.52
8780,586012.104,2331308.459,11.05
8781,586138.105,2331236.938,12.13
8782,586121.601,2331252.063,11.28
8783,586019.311,2331230.603,10.82
8784,586067.577,2331237.999,10.49
8785,586029.826,2331275.713,10.89
8786,586144.518,2331323.1799999997,11.37
8787,586121.519,2331316.1,11.28
8788,586036.795,2331332.082,11.69
8789,586112.703,2331384.778,11.38
8790,586181.998,2331379.0,10.93
8791,585846.678,2331354.488,11.59
8792,585824.117,2331318.141,12.34
8793,585899.098,2331260.226,12.45
8794,585979.54,2331201.2029999997,12.18
8795,585984.712,2331264.8090000004,10.82
8796,585880.023,2331229.524,9.7
8797,585875.372,2331209.759,9.57
8798,585850.911,2331245.5889999997,12.44
8799,585817.913,2331226.1950000003,11.46
8800,585827.599,2331208.4450000003,9.5
8801,585851.814,2331295.265,12.44
8802,585815.615,2331286.883,9.59
8803,585896.387,2331338.162,11.45
8804,585917.318,2331378.101,10.13
8805,585951.671,2331390.366,10.01
8806,585875.376,2331394.071,10.26
8807,585958.73,2331346.236,10.05
8808,585947.402,2331311.0640000002,10.13
8809,585946.212,2331256.5609999998,9.08
8810,585685.476,2331288.641,12.06
8811,585643.85,2331313.7369999997,11.53
8812,585624.927,2331345.208,10.94
8813,585658.437,2331320.0360000003,11.88
8814,585735.074,2331291.598,10.16
8815,585782.667,2331304.1720000003,11.99
8816,585726.961,2331212.782,11.35
8817,585789.756,2331248.283,9.61
8818,585748.0160000001,2331245.694,11.22
8819,585684.382,2331249.816,10.45
8820,585750.437,2331270.717,10.32
8821,585659.023,2331375.81,10.62
8822,585661.799,2331341.204,11.31
8823,585727.617,2331401.4809999997,12.39
8824,585726.272,2331330.41,12.24
8825,585538.556,2331306.921,13.38
8826,585575.446,2331265.631,14.01
8827,585578.519,2331205.2139999997,11.21
8828,585608.104,2331228.1289999997,13.75
8829,585531.807,2331340.4790000003,12.93
8830,585516.005,2331310.347,11.06
8831,585607.37,2331379.346,10.87
8832,585565.132,2331373.48,10.69
8833,585514.904,2331388.988,11.9
8834,585535.697,2331348.588,12.29
8835,585569.698,2331222.382,11.27
8836,585519.465,2331217.921,6.96
8837,585546.754,2331177.123,6.68
8838,585622.638,2331166.192,13.45
8839,585624.0700000001,2331154.321,13.75
8840,585558.819,2331151.887,6.61
8841,585708.994,2331151.45,10.44
8842,585740.122,2331187.8140000002,11.36
8843,585675.831,2331192.539,10.81
8844,585778.503,2331190.782,11.59
8845,585760.333,2331165.55,10.76
8846,585828.371,2331170.838,9.63
8847,585812.046,2331156.425,9.75
8848,585901.072,2331193.7309999997,11.32
8849,585908.788,2331171.707,11.26
8850,585896.51,2331148.1689999998,11.02
8851,585849.036,2331144.06,10.62
8852,585850.343,2331186.17,9.81
8853,585814.554,2331186.006,10.62
8854,585947.368,2331169.1799999997,10.91
8855,585965.8589999999,2331145.227,10.8
8856,586018.583,2331173.2460000003,12.33
8857,586047.3470000001,2331149.459,12.4
8858,586111.16,2331195.495,11.3
8859,586173.184,2331144.282,11.23
8860,586128.982,2331170.13,11.45
8861,586090.688,2331168.935,11.66
8862,586043.964,2331186.957,11.98
8863,586093.397,2331188.904,12.09
8864,586309.6089999999,2331186.192,11.17
8865,586241.397,2331178.056,11.32
8866,586318.5430000001,2331158.759,10.99
8867,586263.806,2331158.827,11.33
8868,586348.173,2331183.24,10.8
8869,586394.814,2331178.3030000003,10.61
8870,586420.515,2331151.469,10.61
8871,586366.246,2331161.881,10.9
8872,586572.144,2331164.041,9.32
8873,586539.858,2331189.778,9.08
8874,586504.927,2331163.33,9.55
8875,586458.3470000001,2331192.6629999997,9.62
8876,586461.302,2331169.736,10.05
8877,586503.632,2331184.901,9.58
8878,586426.765,2331240.136,9.68
8879,586532.236,2331269.312,8.91
8880,586251.663,2331305.334,11.04
8881,586173.2,2331319.976,11.21
8882,585874.094,2331365.7879999997,11.21
8883,585532.8200000001,2331258.0209999997,8.78
8884,586302.194,2331875.258,9.83
8885,586256.817,2331875.472,9.31
8886,586338.095,2331839.789,9.33
8887,586102.256,2331445.609,10.89
8888,585561.095,2332204.23,11.14
8889,585667.825,2332192.618,7.24
8890,585545.686,2332107.443,12.12
8891,585653.991,2332130.2539999997,9.61
8892,585690.127,2332108.124,10.12
8893,585644.4890000001,2332042.2350000003,10.78
8894,585763.806,2332049.0020000003,10.35
8895,585736.118,2332095.1780000003,10.28
8896,585806.856,2332099.942,10.62
8897,585787.142,2332162.543,10.99
8898,585716.756,2332148.632,10.52
8899,585873.337,2332217.8090000004,9.88
8900,585952.757,2332217.433,8.04
8901,585929.587,2332159.421,9.92
8902,585985.88,2332139.609,9.18
8903,585915.494,2332109.908,9.85
8904,585937.701,2332068.552,9.95
8905,585935.443,2332013.6629999997,10.23
8906,585859.105,2332010.886,10.13
8907,585807.0700000001,2331991.298,10.13
8908,585761.924,2331928.696,10.6
8909,585787.851,2331911.92,10.85
8910,585883.502,2331912.437,9.75
8911,585909.825,2331949.258,9.66
8912,585824.782,2331824.9299999997,10.44
8913,585741.975,2331842.224,10.29
8914,585667.449,2331806.884,10.79
8915,585707.346,2331743.723,10.3
8916,585601.414,2331733.4340000004,10.06
8917,585548.249,2331814.549,11.47
8918,585558.105,2331697.7180000003,9.86
8919,585612.871,2331674.9220000003,10.59
8920,585703.959,2331671.5379999997,11.61
8921,585612.494,2331637.325,10.75
8922,585646.37,2331597.657,11.36
8923,585706.594,2331527.92,11.23
8924,585771.334,2331546.7180000003,9.11
8925,585833.791,2331546.408,10.34
8926,585684.833,2331510.9340000004,11.84
8927,585787.144,2331436.937,10.7
8928,585739.435,2331490.42,8.71
8929,585711.112,2331471.149,11.73
8930,585591.584,2331411.6040000003,11.18
8931,585766.818,2331382.4220000003,12.11
8932,585810.338,2331351.785,11.99
8933,585935.8200000001,2331354.976,10.0
8934,585810.806,2331263.384,12.72
8935,585712.241,2331197.824,11.01
8936,585723.909,2331233.54,11.28
8937,585976.4720000001,2331227.1500000004,11.74
8938,586083.529,2331152.614,11.78
8939,586010.724,2331219.255,11.04
8940,586025.779,2331255.347,10.62
8941,585969.696,2331287.3030000003,8.81
8942,585903.451,2331279.784,11.95
8943,585812.926,2331246.893,12.45
8944,586187.63,2331233.164,11.42
8945,586241.831,2331263.616,10.94
8946,586272.14,2331278.852,10.85
8947,586285.116,2331191.432,11.22
8948,586191.839,2331166.81,11.55
8949,586158.648,2331201.583,11.66
8950,586111.974,2331276.399,11.52
8951,586094.447,2331316.723,10.9
8952,586148.248,2331294.7939999998,11.53
8953,586016.58,2331282.125,11.51
8954,586055.926,2331364.124,10.99
8955,585988.5160000001,2331383.548,10.29
8956,586107.081,2331403.849,10.75
8957,586177.467,2331395.954,11.06
8958,586329.154,2331325.6500000004,9.88
8959,586380.721,2331250.458,10.07
8960,586399.447,2331303.375,9.76
8961,586387.591,2331346.798,9.32
8962,586439.3200000001,2331404.7460000003,9.29
8963,586466.35,2331210.33,9.62
8964,586559.227,2331187.2029999997,9.12
8965,586385.683,2331223.438,9.61
8966,586530.997,2331349.0530000003,8.71
8967,586544.265,2331297.0209999997,8.67
8968,586385.473,2331409.823,9.26
8969,586321.3910000001,2331415.739,9.43
8970,586425.42,2331512.032,9.41
8971,586388.438,2331602.69,8.55
8972,586353.152,2331537.974,9.55
8973,586221.037,2331524.4390000002,9.67
8974,586249.831,2331443.795,9.86
8975,586341.294,2331590.4189999998,9.49
8976,586212.002,2331566.734,9.38
8977,586166.27,2331617.489,9.33
8978,586248.701,2331594.931,9.28
8979,586285.964,2331656.9639999997,9.29
8980,586259.992,2331695.313,9.47
8981,586188.289,2331726.33,9.71
8982,586071.983,2331693.6210000003,9.96
8983,586174.174,2331785.543,9.6
8984,586032.461,2331746.068,9.78
8985,586075.5109999999,2331871.549,9.87
8986,585930.269,2331875.21,9.67
8987,586010.44,2332041.009,9.54
8988,585586.166,2331448.853,11.18
8989,585632.583,2331486.4390000002,11.84
8990,585596.628,2331532.249,11.23
8991,585660.329,2331447.7369999997,11.23
8992,585548.164,2331554.0020000003,11.16
8993,585558.294,2331501.266,11.19
8994,586319.044,2331761.09,9.87
8995,585771.224,2331358.3389999997,12.28
